ID товара	Название товара	Символьный код	Изображение товара	Раздел уровня 1	Раздел уровня 2	Раздел уровня 3	Раздел уровня 4	Раздел уровня 5	Цена МРЦ	Валюта цены МРЦ	Описание	Формат описания	Видео	Новинка	Доп. фото	Показать блок застраховано?	Артикул	Тип управления компрессором 	Максимальный расход воздуха	Макс. ток вентилятора	Гарантия	Исполнение	Мощность	Статическое давление вентилятора 	Холодопроизводительность	Холодопроизводительность	Теплопроизводительность	Потребляемая мощность (охлаждение)	Потребляемая мощность (обогрев)	Потребляемая мощность (макс.)	Номинальный ток	EER (коэффициент / класс)	SEER / Класс (коэффициент / класс)	COP (коэффициент / класс)	SCOP / Класс (коэффициент / класс)	Сезонная энергоэффективность, Вт/Вт (Охлаждение)	Сезонная энергоэффективность, Вт/Вт (Обогрев)	Класс энергоэффективности (режим охлаждения)	Пульт управления в комплекте	Класс энергоэффективности (режим обогрева)	Wi-fi	Зимний комплект	Рабочий ток (Охлаждение)	Рабочий ток (Обогрев)	Электропитание	Звуковое давление	Максимальное рабочее давление, Мпа	Максимальная длина фреонопровода	Сторона подключения	Максимальный перепад высот	Диаметр жидкостной трубы	Диаметр газовой трубы	Внешнее статическое давление	Вес декоративной панели	Варианты монтажа	Установка	Степень защиты	Параметры питающей сети	Максимальный ток при номинальном напряжении	Гидравлическое сопротивление испарителя, кПа	Количество вентиляторов	Расход воздуха	Тип компрессора	Количество компрессоров	Бренд компрессора	Класс электрозащиты	Цвет корпуса	SCOP (коэффициент/класс)	SEER (коэффициент/класс)	HP	Комплектация	Производительность подключаемого испарителя	Максимальный потребляемый ток	Максимальный перепад высот между наружным и внутренним блоками, когда внутренний блок ВЫШЕ наружного	Уровень звукового давления (высокая / средняя / низкая скорость)	Диаметр входной-выходной трубы	ДЕКОРАТИВНАЯ ПАНЕЛЬ	Максимальный перепад высот между ККБ и испарителем (ККБ ниже-выше)	Падение давления воды в теплообменнике	Максимальная длина между наружным и внутренним блоками	Расход воды	Максимальная суммарная длина фреонопровода	Максимальный перепад высот между наружным и внутренним блоками, когда внутренний блок НИЖЕ наружного	Максимальный перепад высот между внутренними блоками	Димаетр газовой трубы мм. (дюйм)	Диаметр маслоуравнивающей трубы	Площадь помещения	Диаметр жидкостной трубы мм. (дюйм)	Назначение	Количество контуров 	Максимальное количество подключаемых внутренних блоков	Уровень звукового давления	Хладагент	Диаметр подключения, мм	Объем холодильной камеры, м3	Минимальный KVS клапана	Осушение	Диаметр дренажной трубы: мм (дюйм)	Гарантированный диапазон рабочих температур наружного воздуха в режиме охлаждения	Гарантированный диапазон рабочих температур наружного воздуха в режиме обогрева	Заводская заправка хладагента	Заводская заправка хладагента R410a (до 5 м)	Дополнительная заправка хладагента	Модель внутреннего блока	Расход воздуха внутреннего блока	Уровень звукового давления внутреннего блока	Размеры внутреннего блока без упаковки (В х Ш х Г)	Размеры внутреннего блока в упаковке (В х Ш х Г)	Вес внутреннего блока без упаковки	Вес внутреннего блока в упаковке	Модель наружного блока	Расход воздуха наружного блока	Уровень звукового давления наружного блока	Размеры наружного блока в упаковке (В х Ш х Г)	Размеры наружного блока без упаковки (В х Ш х Г)	Вес наружного блока без упаковки	Вес наружного блока в упаковке	Размеры декоративной панели в упаковке (В х Ш х Г)	Размеры декоративной панели без упаковки (В х Ш х Г)	Вес декоративной панели в упаковке
1042	Одно поточный кассетный внутренний блок VRF-систем Energolux SMZ1C17V2AI	smz1c17v2ai	https://severcon.ru//upload/iblock/60e/smz_kassetnyy-odno.png	Системы кондиционирования	Мультизональные системы	Кассетные внутренние блоки	1-НА ПОТОЧНЫЕ БЛОКИ SMZ II		1.00	RUB	"Моющийся фильтр<br> Индикатор загрязнения фильтра<br> Дренажный насос<br> Турборежим<br> Комфортный сон<br> 24-часовой таймер<br> Интеллектуальный дисплей<br> Режим IFEEL<br> Блокировка кнопок пульта<br> Энергонезависимая память<br> Самодиагностика<br> Внешнее управление<br>Интеграция в ""Умный дом"""	HTML		N	https://severcon.ru//upload/iblock/629/BVRF_1F-Pult-upravleniya-besprovodnoy.png	Y	SMZ1C17V2AI								5		5,6	0,045	0,045														0,3	0,3	1 фаза, 230 В, 50 Гц						6,35 (1/4)	12,7 (1/2)		4,2																					40/35/30		SCP20G1																					?25						SMZ1C17V2AI			178x987x385	310x1307x501	21	28,5								118x1265x536	55x1200x460	6
1044	Напольно-потолочный внутренний блок Energolux SMZCF09V2AI	smzcf09v2ai	https://severcon.ru//upload/iblock/b0e/smzcf_napolno_potolochnyy.png	Системы кондиционирования	Мультизональные системы	Напольно-потолочные внутренние блоки			1.00	RUB	"Моющий фильтр<br>Индикатор загрязнения фильтра<br>Турборежим<br>Комфортный сон<br>24-часовой таймер<br>Интеллектуальный дисплей<br>Режим IFEEL<br>Блокировка кнопок пульта<br>Энергонезависимая память<br>Самодиагностика<br>Внешнее управление<br>Интеграция в ""Умный дом"""	HTML		N	https://severcon.ru//upload/iblock/91f/BVRF_1F-Pult-upravleniya-besprovodnoy.png	Y	SMZCF09V2AI								2,8		3,6	0,04	0,04														0,2	0,2							6,35 (1/4)	9,52 (3/8)																							36/34/32																							?17									225x1220x700	315x1343x823	25	28										
1045	Напольно-потолочный внутренний блок Enrgolux SMZCF12V2AI	smzcf12v2ai	https://severcon.ru//upload/iblock/178/smzcf_napolno_potolochnyy.png	Системы кондиционирования	Мультизональные системы	Напольно-потолочные внутренние блоки			1.00	RUB	"Моющий фильтр<br>Индикатор загрязнения фильтра<br>Турборежим<br>Комфортный сон<br>24-часовой таймер<br>Интеллектуальный дисплей<br>Режим IFEEL<br>Блокировка кнопок пульта<br>Энергонезависимая память<br>Самодиагностика<br>Внешнее управление<br>Интеграция в ""Умный дом"""	HTML		N	https://severcon.ru//upload/iblock/1eb/BVRF_1F-Pult-upravleniya-besprovodnoy.png	Y	SMZCF12V2AI								3,6		4,3	0,04	0,04														0,2	0,2	1 фаза, 230 В, 50 Гц						6,35 (1/4)	12,7 (1/2)																							36/34/32																							?17									225x1220x700	315x1343x823	30	33										
1046	Напольно-потолочный внутренний блок Energolux SMZCF22V2AI	smzcf16v2ai	https://severcon.ru//upload/iblock/a0c/smzcf_napolno_potolochnyy.png	Системы кондиционирования	Мультизональные системы	Напольно-потолочные внутренние блоки			1.00	RUB	"Моющий фильтр<br>Индикатор загрязнения фильтра<br>Турборежим<br>Комфортный сон<br>24-часовой таймер<br>Интеллектуальный дисплей<br>Режим IFEEL<br>Блокировка кнопок пульта<br>Энергонезависимая память<br>Самодиагностика<br>Внешнее управление<br>Интеграция в ""Умный дом"""	HTML		N	https://severcon.ru//upload/iblock/e5b/BVRF_1F-Pult-upravleniya-besprovodnoy.png	Y	SMZCF22V2AI								6,3		7,1	0,075	0,075														0,38	0,38	1 фаза, 230 В, 50 Гц						9,52 (3/8)	15,88 (5/8)																							44/42/39																							?17									245x1420x700	345x1548x828	50	58										
1047	Напольно-потолочный внутренний блок Energolux SMZCF17V2AI	smzcf17v2ai	https://severcon.ru//upload/iblock/3a0/smzcf_napolno_potolochnyy.png	Системы кондиционирования	Мультизональные системы	Напольно-потолочные внутренние блоки			1.00	RUB	"Моющий фильтр<br>Индикатор загрязнения фильтра<br>Турборежим<br>Комфортный сон<br>24-часовой таймер<br>Интеллектуальный дисплей<br>Режим IFEEL<br>Блокировка кнопок пульта<br>Энергонезависимая память<br>Самодиагностика<br>Внешнее управление<br>Интеграция в ""Умный дом"""	HTML		N	https://severcon.ru//upload/iblock/3fd/BVRF_1F-Pult-upravleniya-besprovodnoy.png	Y	SMZCF17V2AI								5		5,6	0,05	0,05														0,25	0,25	1 фаза, 230 В, 50 Гц						6,35 (1/4)	12,7 (1/2)																							42/38/33																							?17						SMZCF17V2AI			225x1220x700	315x1343x823	40	49										
1048	Напольно-потолочный внутренний блок Energolux SMZCF18V2AI	smzcf18v2ai	https://severcon.ru//upload/iblock/8b8/smzcf_napolno_potolochnyy.png	Системы кондиционирования	Мультизональные системы	Напольно-потолочные внутренние блоки			1.00	RUB	"Моющий фильтр<br>Индикатор загрязнения фильтра<br>Турборежим<br>Комфортный сон<br>24-часовой таймер<br>Интеллектуальный дисплей<br>Режим IFEEL<br>Блокировка кнопок пульта<br>Энергонезависимая память<br>Самодиагностика<br>Внешнее управление<br>Интеграция в ""Умный дом"""	HTML		N	https://severcon.ru//upload/iblock/57e/BVRF_1F-Pult-upravleniya-besprovodnoy.png	Y	SMZCF18V2AI							42/38/33	5,6																		0,4	0,4	1 фаза, 230 В, 50 Гц						9,52 (3/8)	15,88 (5/8)																							42/38/33																							?17									225x1220x700	315x1343x823	34	37										
1049	Напольно-потолочный внутренний блок Energolux SMZCF24V2AI	smzcf24v2ai	https://severcon.ru//upload/iblock/41c/smzcf_napolno_potolochnyy.png	Системы кондиционирования	Мультизональные системы	Напольно-потолочные внутренние блоки			1.00	RUB	"Моющий фильтр<br>Индикатор загрязнения фильтра<br>Турборежим<br>Комфортный сон<br>24-часовой таймер<br>Интеллектуальный дисплей<br>Режим IFEEL<br>Блокировка кнопок пульта<br>Энергонезависимая память<br>Самодиагностика<br>Внешнее управление<br>Интеграция в ""Умный дом"""	HTML		N	https://severcon.ru//upload/iblock/3de/BVRF_1F-Pult-upravleniya-besprovodnoy.png	Y	SMZCF24V2AI								7,1		8	0,075	0,075														0,38	0,38	1 фаза, 230 В, 50 Гц						9,52 (3/8)	15,88 (5/8)																							44/42/39																							?17						SMZCF24V2AI			245x1420x700	345x1548x828	35	39										
1050	Напольно-потолочный внутренний блок Energolux SMZCF31V2AI	smzcf31v2ai	https://severcon.ru//upload/iblock/6e8/smzcf_napolno_potolochnyy.png	Системы кондиционирования	Мультизональные системы	Напольно-потолочные внутренние блоки			1.00	RUB	"Моющий фильтр<br>Индикатор загрязнения фильтра<br>Турборежим<br>Комфортный сон<br>24-часовой таймер<br>Интеллектуальный дисплей<br>Режим IFEEL<br>Блокировка кнопок пульта<br>Энергонезависимая память<br>Самодиагностика<br>Внешнее управление<br>Интеграция в ""Умный дом"""	HTML		N	https://severcon.ru//upload/iblock/dde/BVRF_1F-Pult-upravleniya-besprovodnoy.png	Y	SMZCF31V2AI								9		11,2	0,14	0,14														0,7	0,7	1 фаза, 230 В, 50 Гц						9,52 (3/8)	15,88 (5/8)																							50/46/43																							?17						SMZCF31V2AI			245x1420x700	345x1548x828	39	42										
1051	Напольно-потолочный внутренний блок Energolux SMZCF36V2AI	smzcf36v2ai	https://severcon.ru//upload/iblock/d9e/smzcf_napolno_potolochnyy.png	Системы кондиционирования	Мультизональные системы	Напольно-потолочные внутренние блоки			1.00	RUB	"Моющий фильтр<br>Индикатор загрязнения фильтра<br>Турборежим<br>Комфортный сон<br>24-часовой таймер<br>Интеллектуальный дисплей<br>Режим IFEEL<br>Блокировка кнопок пульта<br>Энергонезависимая память<br>Самодиагностика<br>Внешнее управление<br>Интеграция в ""Умный дом"""	HTML		N	https://severcon.ru//upload/iblock/08c/BVRF_1F-Pult-upravleniya-besprovodnoy.png	Y	SMZCF36V2AI								11,2		12,5	0,16	0,16														0,95	0,95	1 фаза, 230 В, 50 Гц						9,52 (3/8)	15,88 (5/8)																							51/46/42																							?17						SMZCF36V2AI			245x1700x700	345x1828x828	60	68										
1052	Напольно-потолочный внутренний блок Energolux SMZCF42V2AI	smzcf42v2ai	https://severcon.ru//upload/iblock/85d/smzcf_napolno_potolochnyy.png	Системы кондиционирования	Мультизональные системы	Напольно-потолочные внутренние блоки			1.00	RUB	"Моющий фильтр<br>Индикатор загрязнения фильтра<br>Турборежим<br>Комфортный сон<br>24-часовой таймер<br>Интеллектуальный дисплей<br>Режим IFEEL<br>Блокировка кнопок пульта<br>Энергонезависимая память<br>Самодиагностика<br>Внешнее управление<br>Интеграция в ""Умный дом"""	HTML		N	https://severcon.ru//upload/iblock/e16/BVRF_1F-Pult-upravleniya-besprovodnoy.png	Y	SMZCF42V2AI								12,5		14																0,95	0,95	1 фаза, 230 В, 50 Гц						9,52 (3/8)	15,88 (5/8)																							52/49/45																							?17						SMZCF42V2AI			245x1700x700	345x1828x828	60	68										
1053	Напольно-потолочный внутренний блок Energolux SMZCF48V2AI	smzcf48v2ai	https://severcon.ru//upload/iblock/540/smzcf_napolno_potolochnyy.png	Системы кондиционирования	Мультизональные системы	Напольно-потолочные внутренние блоки			1.00	RUB	"Моющий фильтр<br>Индикатор загрязнения фильтра<br>Турборежим<br>Комфортный сон<br>24-часовой таймер<br>Интеллектуальный дисплей<br>Режим IFEEL<br>Блокировка кнопок пульта<br>Энергонезависимая память<br>Самодиагностика<br>Внешнее управление<br>Интеграция в ""Умный дом"""	HTML		N	https://severcon.ru//upload/iblock/4be/BVRF_1F-Pult-upravleniya-besprovodnoy.png	Y	SMZCF48V2AI								14		16	0,16	0,16														0,95	0,95	1 фаза, 230 В, 50 Гц						9,52 (3/8)	15,88 (5/8)																							52/49/45																							?17						SMZCF48V2AI			245x1700x700	345x1828x828	60	68										
1054	Напольный внутренний блок Energolux SMZF07V2AI	smzf07v2ai	https://severcon.ru//upload/iblock/828/smzf_napolnyy.png	Системы кондиционирования	Мультизональные системы	Напольные внутренние блоки			1.00	RUB	"Моющийся фильтр<br> Индикатор загрязнения фильтра<br> Турборежим<br> Комфортный сон<br> 24-часовой таймер<br> Интеллектуальный дисплей<br> Режим IFEEL<br> Блокировка кнопок пульта<br> Энергонезависимая память<br> Самодиагностика<br> Внешнее управление<br>Интеграция в ""Умный дом"""	HTML		N	https://severcon.ru//upload/iblock/bdc/BVRF_1F-Pult-upravleniya-besprovodnoy.png	Y	SMZF07V2AI								2,2		2,5	0,015	0,015														0,17	0,17	1 фаза, 230 В, 50 Гц						6,35 (1/4)	9,52 (3/8)																							38																							?28						SMZF07V2AI			600x700x215	777x788x283	16	19										
1055	Напольный внутренний блок Energolux SMZF09V2AI	smzf09v2ai	https://severcon.ru//upload/iblock/636/smzf_napolnyy.png	Системы кондиционирования	Мультизональные системы	Напольные внутренние блоки			1.00	RUB	"Моющийся фильтр<br>Индикатор загрязнения фильтра<br>Турборежим<br>Комфортный сон<br>24-часовой таймер<br>Интеллектуальный дисплей<br>Режим IFEEL<br>Блокировка кнопок пульта<br>Энергонезависимая память<br>Самодиагностика<br>Внешнее управление<br>Интеграция в ""Умный дом"""	HTML		N	https://severcon.ru//upload/iblock/0d8/BVRF_1F-Pult-upravleniya-besprovodnoy.png	Y	SMZF09V2AI								2,8		3,2	0,015															0,17	0,17	1 фаза, 230 В, 50 Гц						6,35 (1/4)	9,52 (3/8)																							38																							?28						SMZF09V2AI			600x700x215	777x788x283	16	19										
